CreationFinishDate,Artist,MediumMaterial,MediumDetail,Facility,CreditLine,AccessionNumber,DisplayTitle,DisplayDimensions,Media&Support,CurrentLocation,LocationDescription,StreetAddress,StreetAddress2,DistrictName,GeocodingSource,GeocodingAccuracy,GeocodingAccuracyType,Latitude,Longitude,point,SFFindNeighborhoods,CurrentPoliceDistricts,CurrentSupervisorDistricts,AnalysisNeighborhoods
1977,"Newman, Ruby",plastic,plastic,San Francisco General Hospital,Collection of the City and County of San Francisco; Commissioned by the San Francsisco Arts Commission for San Francisco General Hospital,1977.67,Children's Mural,51  x 126  x 1 1/2 in.,plastic on wood panel,City Agency,Main Building Sixth Floor 6M Waiting Room,"1001 Portrero Avenue, San Francisco, CA",,District 10,,,,,,,,,,
2005,"Saulls, Vicki","Bronze, Zinc, Aluminum",Cold-cast bronze and zinc/aluminum,Eureka Valley Recreation Center,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commision for the Eureka Valley Recreation Center,2006.5.q,From the Heart Outwards,10 x 10 x 4 in.,Cold-cast bronze and zinc/aluminum,Public Display,Interior Lobby,"100 Collingwood St, San Francisco, CA 94114",,District 8,Automation,1,parcel,37.76048,-122.436243,POINT (-122.436243 37.76048),38,3,5,5
2005,Wang Po Shu,"Steel, mirror, Glass","Stainless steel, mirror and glass lenses",Octavia Blvd.,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Octavia Boulevard Streetscape Project,2007.32.7,Ghinlon/Transcope,58 x 8 x 4 1/2 in.,"Stainless steel, mirror and glass lenses",Public Display,At Oak St. Se Corner,"at Oak St., San Francisco, CA",,District 5,,,,,,,,,,
2001,Joesam.,ceramic tile,Glazed ceramic tile,Martin Luther King Jr. Pool,"Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Martin Luther King, Jr. Pool",2002.4.a-r,Wade in Water,varies,Glazed ceramic tile,Public Display,Natatorium,"5701 3rd St, San Francisco, CA 94124",,District 10,Automation,1,range_interpolation,37.726387,-122.393903,POINT (-122.393903 37.726387),86,2,9,1
2007,"Kennedy, Deborah",Steel,Painted stainless steel,Sunnyside Playground,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Sunnyside Playground,2008.1.b,Solar Sight,33 1/2 x 66 x 1/4 in.,Painted stainless steel,Public Display,Playground,"Foerster St and Mangels Ave, San Francisco, CA 94127",,District 7,Automation,1,intersection,37.733069,-122.448872,POINT (-122.448872 37.733069),95,9,8,41
1996,"Evans, Mark and Brown, Charlie",Oil,Oil,Main Library,Collection of the City and County of San Francisco; Gift of the artist with the generous support of Robert and Ayse Kenmore,1996.6,Into the Light,"22' 3"" in diameter",Oil on metal leaf,Public Display,James C. Hormel Gay And Lesbian Center 3Rd Floor,"100 Larkin St, San Francisco, CA 94102",,District 6,Automation,1,parcel,37.779345,-122.415859,POINT (-122.415859 37.779345),21,5,10,36
1934,"Stackpole, Ralph",Fresco,Fresco,Coit Tower,Collection of the City and County of San Francisco; Commissioned by the Public Works of Art Project for Coit Tower,1934.5,Industries of California,120 x 432 in.,Fresco,Public Display,1St Floor,1 Telegraph Hill Blvd.,,District 3,Department Data,,,37.8023949,-122.4058222,POINT (-122.4058222 37.8023949),18,6,3,23
2005,"Saulls, Vicki","Bronze, Zinc, Aluminum",Cold-cast bronze and zinc/aluminum,Eureka Valley Recreation Center,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commision for the Eureka Valley Recreation Center,2006.5.a-s,From the Heart Outwards,30 x 118 x 4 1/4 in.,Cold-cast bronze and zinc/aluminum,Public Display,Interior Lobby,100 Collingwood St.,,District 8,Department Data,,,37.7597896,-122.4364807,POINT (-122.4364807 37.7597896),38,3,5,5
1962,"Olaguibel, Juan",Bronze,Bronze,Mission Dolores Park,Collection of the City and County of San Francisco; Gift of the Mexican Colony to the City of San Francisco,1966.25,Miguel Hidalgo Y Costilla,"sculpture: 12' X 4' X 3' base: 7' '9 1/2"" X 9' 6"" X 9' 6""",Bronze on black granite veneer base,Public Display,,"19th St and Church St, San Francisco, CA 94114",,District 8,Automation,1,intersection,37.759692,-122.428202,POINT (-122.428202 37.759692),37,3,5,5
2005,"Saulls, Vicki","Bronze, Zinc, Aluminum",Cold-cast bronze and zinc/aluminum,Eureka Valley Recreation Center,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commision for the Eureka Valley Recreation Center,2006.5.k,From the Heart Outwards,10 x 10 x 3 1/2 in.,Cold-cast bronze and zinc/aluminum,Public Display,Interior Lobby,"100 Collingwood St, San Francisco, CA 94114",,District 8,Automation,1,parcel,37.76048,-122.436243,POINT (-122.436243 37.76048),38,3,5,5
2012,"Sheng, Shan Shan"," glass,  Steel",Venetian handmade glass and stainless steel,Betty Ann Ong Chinese Recreation Center,Collection of the City and County of San Francisco; Commissioned by the San Francsisco Arts Commission for the Betty Ann Ong Chinese Recreation Center,2012.2,Active Memory,180  x 96  x 48 in.,Venetian handmade glass and stainless steel,Public Display,Lobby,"1199 Mason Street, San Francisco 94108",,District 3,Department Data,,,37.7942364,-122.4116283,POINT (-122.4116283 37.7942364),16,6,3,21
1996,"Hamilton, Ann and Chamberlain, Ann",Annotated library cards,Annotated library cards,Main Library,Collection of the City and County of San Francisco; Commissioned by the San Francsisco Arts Commission for the San Francisco Main Library,1996.5,Untitled,"5,000 square feet on three floors of Library",Annotated library cards on artisan plaster,Public Display,"3Rd, 4Th And 5Th Floors","100 Larkin St, San Francisco, CA 94102",,District 6,Automation,1,parcel,37.779345,-122.415859,POINT (-122.415859 37.779345),21,5,10,36
1934,"Berlandina, Jane",Egg tempera,Egg tempera,Coit Tower,Collection of the City and County of San Francisco; Commissioned by the Public Works of Art Project for Coit Tower,1934.27,Home Life,108 x 408 in.,Egg tempera,Public Display,2Nd Floor,1 Telegraph Hill Blvd.,,District 3,Department Data,,,37.8023949,-122.4058222,POINT (-122.4058222 37.8023949),18,6,3,23
2001,"Carpenter, James Fraser","plastic, glass, steel,  Aluminum","polycarbonate, glass, steel and anodized aluminum",International Terminal,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the San Francisco International Airport,2001.4,Sculptural Light Reflectors,160' X 25' each (X4),"polycarbonate, glass, steel and anodized aluminum",SFO,,Lobby Skylights,,SFO,Department Data,,,37.62207,-122.38366,POINT (-122.38366 37.62207),,,,
2007,"Kennedy, Deborah",Steel,Painted stainless steel,Sunnyside Playground,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Sunnyside Playground,2008.1.c,Solar Sight,33 1/2 x 66 x 1/4 in.,Painted stainless steel,Public Display,Playground,"Foerster St and Mangels Ave, San Francisco, CA 94127",,District 7,Automation,1,intersection,37.733069,-122.448872,POINT (-122.448872 37.733069),95,9,8,41
1971,"VandenBerge, Peter",Ceramic Tile,Glazed ceramic tile,George Christopher Playground,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for George Christopher Playground,1971.45.a,Untitled,92 x 27 x 3 1/2 in.,Glazed ceramic tile,City Agency,Clubhouse Interior,5210 Diamond Heights Blvd.,,District 8,Department Data,,,37.7434701,-122.4405504,POINT (-122.4405504 37.7434701),57,9,5,10
1999,"Fuller (McChesney), Mary",Concrete,cast concrete,Chinatown Portsmouth Square,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Portsmouth Square,1999.19.14,Bench support (Pig),16 x 15 x 15 in.,cast concrete,Public Display,Lower Level,"Clay St and Kearny St, San Francisco, CA 94108",,District 3,Automation,1,intersection,37.794453,-122.404796,POINT (-122.404796 37.794453),104,6,3,6
2011,"Echelman, Janet",,,Terminal 2,Commissioned by the San Francisco Arts Commission and the Airport Commission for San Francisco International Airport,2011.6,Every Beating Second,,"Powder-coated steel, colored fiber, computer-programmed airflow and colored light, and terrazo floor",SFO,Departures Post-Security Recomposure Area,BA/D,,SFO,Department Data,,,37.62207,-122.38366,POINT (-122.38366 37.62207),,,,
1999,"Fuller (McChesney), Mary",Concrete,cast concrete,Chinatown Portsmouth Square,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Portsmouth Square,1999.19.10,Bench support (Ram),16 x 15 x 15 in.,cast concrete,Public Display,Lower Level Playground,"Clay St and Kearny St, San Francisco, CA 94108",,District 3,Automation,1,intersection,37.794453,-122.404796,POINT (-122.404796 37.794453),104,6,3,6
1934,"Cunningham, Ben F.",Fresco,Fresco,Coit Tower,Collection of the City and County of San Francisco; Commissioned by the Public Works of Art Project for Coit Tower,1934.26,Outdoor Life,108 x 264 in.,Fresco,Public Display,2Nd Floor,1 Telegraph Hill Blvd.,,District 3,Department Data,,,37.8023949,-122.4058222,POINT (-122.4058222 37.8023949),18,6,3,23
2006,"Buchen, Bill and Mary",Steel,Stainless steel,3rd Street Light Rail,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Third Street Light Rail Project,2007.8.3.a-j,Untitled (Paving inserts),"24""h x various width",Stainless steel on concrete,Public Display,3Rd And South St.,3rd and South St.,,District 6,Department Data,,,37.768811,-122.389299,POINT (-122.389299 37.768811),34,1,10,4
1981,"Villegas, Victor Hugo Barranechea",Bronze,Bronze,United Nations Plaza,Collection of the City and County of San Francisco; Gift of the President of Venezuela to the City of San Francisco,1984.7,Simon Bolivar,"approx. 2 stories h x 278"" w x 184"" d",Bronze on concrete,Public Display,West End At Hyde Street,"355 McAllister St, San Francisco, CA 94102",,District 6,Automation,1,parcel,37.780129,-122.417752,POINT (-122.417752 37.780129),21,4,10,36
2005,"Saulls, Vicki","Bronze, Zinc, Aluminum",Cold-cast bronze and zinc/aluminum,Eureka Valley Recreation Center,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commision for the Eureka Valley Recreation Center,2006.5.h,From the Heart Outwards,10 x 10 x 3 1/4 in.,Cold-cast bronze and zinc/aluminum,Public Display,Interior Lobby,"100 Collingwood St, San Francisco, CA 94114",,District 8,Automation,1,parcel,37.76048,-122.436243,POINT (-122.436243 37.76048),38,3,5,5
2006,"Pijoan, Irene",Steel,Stainless steel,Victoria Manalo Draves Park,Collection of the City and County of San Francisco. Commissioned by the San Francisco Arts Commission for Victoria Manalo Park,2007.1.a-e,Untitled,"5 panels, each 72"" h x 72"" w x 1/4"" d",Stainless steel on Steel,Public Display,north fence,Folsom St. and Russ St.,,District 6,Department Data,,,37.777991,-122.405956,POINT (-122.405956 37.777991),32,1,10,34
1930,"Bufano, Beniamino",granite,Cast granite,Valencia Gardens Apartments,Collection of the City and County of San Francisco; Completed for the City of San Francisco under the Works Progress Administration,1942.5,Bear and Cubs,73  x 40 1/2  x 45 in.,Cast granite on concrete,Public Display,Southeast Courtyard,390 Valencia St.,,District 8,Department Data,,,37.766672,-122.422255,POINT (-122.422255 37.766672),37,3,5,20
1887,"Story, William Wetmore","Bronze, travertine,  Marble","Bronze, travertine and marble",Golden Gate Park,Collection of the City and County of San Francisco; Gift of James Lick,1887.1.a-f,Francis Scott Key (1780-1843),480  x 275  x 275 in.,"Bronze, travertine and marble",Public Display,Northeast End Of Music Concourse,Music Concourse Drive,,District 1,Department Data,,,37.7703537,-122.4666711,POINT (-122.4666711 37.7703537),9,8,4,12
2015,"Nagase, Masayuki",Granite,Granite,San Francisco General Hospital,Collection of the City and County of San Francisco,2016.11.c.7,Breath Between Sky and Ocean [Paver],40 x 20 x 2 in.,Granite,City Agency,Acute Care Unit Roof Garden,1001 Portrero Avenue,,District 10,Department Data,,,37.755652,-122.4053538,POINT (-122.4053538 37.755652),54,3,9,20
2007,"Murrill, Gwynn",Bronze,Bronze,San Francisco Zoo,Collection of the City and County of San Francisco; Purchased by the San Francisco Arts Commission for the San Francisco Zoo,2013.1,Hawk V,67  x 9  x 12 in.,Bronze on limestone base,Public Display,,"Animal Resource Center, San Francisco, CA",,District 7,,,,,,,,,,
2002,"Fischer, R. M.","Steel, plastic, Aluminum","stainless steel, polycarbonate, aluminum",Union Square,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Union Square,2003.1.2,"Union Square Colonnade ""B""",180  x 90  x 90 in.,"stainless steel, polycarbonate, aluminum on granite",Public Display,"South Side, Towards Stockton St.","333 Post St, San Francisco, CA 94108",,District 3,Automation,1,parcel,37.787931,-122.407501,POINT (-122.407501 37.787931),19,6,3,8
2015,"Otterness, Tom",Bronze,Bronze,San Francisco General Hospital,Collection of the City and County of San Francisco,2016.12.h,Mother with Children with Hearts [Seated Heart Figure with Baby Heart w/Thermometer],23 x 20 x 15 in.,Bronze,City Agency,Acute Care Unit Pedestrian Walkway Portrero Entrance,1001 Portrero Avenue,,District 10,Department Data,,,37.755652,-122.4053538,POINT (-122.4053538 37.755652),54,3,9,20
,"Sato, Norie",,,Terminal 2,Commissioned by the San Francisco Arts Commission and the Airport Commission for San Francisco International Airport,2011.8,Air Over Under,,Hand-painted and silkscreened glass enamel on float glass,SFO,Departures North And South Facade,BA/D,,SFO,Department Data,,,37.62207,-122.38366,POINT (-122.38366 37.62207),,,,
2005,"Blackstone, Amy","Steel, Paint","10-gauge   steel, Tnemec paint, Rustoleum spray paint",Kidpower Park,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Kidpower Park,2005.6.c,Untitled,72 x 72 x 1 in.,"10-gauge   steel, Tnemec paint, Rustoleum spray paint",Public Display,Hoff St. Fence,"45 Hoff St, San Francisco, CA 94110",,District 9,Automation,1,parcel,37.764154,-122.42028,POINT (-122.42028 37.764154),53,3,2,20
2009,Wowhaus,Bronze,Bronze,Sunnyside Conservatory,Collection of the City and County of San Francisco; Commissioned by the San Francsisco Arts Commission for the Sunnyside Conservatory,2009.7.24,Sunnyside Menagerie [possumbat],16 x 6 x 8 in.,Bronze on concrete,Public Display,Garden Walkways,"236 Monterey Blvd, San Francisco, CA 94131",,District 7,Automation,1,parcel,37.731861,-122.440824,POINT (-122.440824 37.731861),95,9,8,41
1994,"Ghidini, Sheila and Hunter, Leonard","Copper, Steel, Ceramic Tile, video","Copper, structural steel, stainless steel, ceramic tile, video",M-Ocean View Light Rail,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the San Francisco Municipal Railway,1995.23,19th Avenue Shelter at Holloway Avenue,"20' H X 13' 6"" W X 300' D","Copper, structural steel, stainless steel, ceramic tile, video",Public Display,Platform,"19th Ave and Holloway Ave, San Francisco, CA 94132",,District 7,Automation,1,intersection,37.721057,-122.475222,POINT (-122.475222 37.721057),42,10,8,16
2003,"Poethig, Johanna","Glass, Ceramic Tile, grout","Glass and ceramic tile, sanded and unsanded grout",Rochambeau Playground,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commissionfor the Rochambeua Playground,2003.7.a-b,Play Ball,96 x 72 x 72 in.,"Glass and ceramic tile, sanded and unsanded grout on concrete",Public Display,24Th St. Entrance Walkway,"238 25th Ave, San Francisco, CA 94121",,District 1,Automation,1,range_interpolation,37.785031,-122.484956,POINT (-122.484956 37.785031),2,8,4,29
1934,"Oldfield, Otis",Oil,Oil,Coit Tower,Collection of the City and County of San Francisco; Commissioned by the Public Works of Art Project for Coit Tower,1934.19.a-c,Seabirds and Bay Area Map,108 x 54 in.,Oil on canvas,Public Display,Elevator Lobby,1 Telegraph Hill Blvd.,,District 3,Department Data,,,37.8023949,-122.4058222,POINT (-122.4058222 37.8023949),18,6,3,23
1986,"Fernandez, Rudy",plastic,plastic,Mission Recreation Center,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Mission Recreation Center,1986.63,Mission Triptych #3,84 x 60 in.,plastic on wood and aluminum,Public Display,"Courtyard, Brick Wall",2450 Harrison St.,,District 9,Department Data,,,37.7581968,-122.4128127,POINT (-122.4128127 37.7581968),53,3,2,20
2006,"Hsu, Joyce",Aluminum,Aluminum,Argonne Playground,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Argonne Park,2007.2.a,Incomplete Metamorphosis (Firefly),42 x 48 x 36 in.,Aluminum,Public Display,18Th Ave. Entrance Between Geary Blvd. And Anza St.,18th Ave.,,District 1,Department Data,,,37.7794,-122.4777,POINT (-122.4777 37.7794),5,8,4,29
2005,"Saulls, Vicki",Polymer modified gypsum,Polymer modified gypsum,North Beach Pool,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the North Beach Pool,2005.2,Nuotatori,29 x 244 x 3 in.,Polymer modified gypsum on ceramic tile wall,Public Display,Natatorium Wall,"661 Lombard St, San Francisco, CA 94133",,District 3,Automation,1,parcel,37.802796,-122.412319,POINT (-122.412319 37.802796),106,6,3,23
1930,"Bufano, Beniamino",granite,Black granite,Maritime Museum,Collection of the City and County of San Francisco; Completed for the City of San Francisco under the Works Progress Administration,1942.4,Frog,60 x 22 1/4 x 32 in.,Black granite,Public Display,External Balcony,"900 Beach St, San Francisco, CA 94109",,District 2,Automation,1,parcel,37.8064,-122.423925,POINT (-122.423925 37.8064),98,6,6,32
2006,"Buchen, Bill and Mary",Steel,"Painted steel, stainless steel,   steel",3rd Street Light Rail,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Third Street Light Rail Project,2007.11.1-3,Untitled (Third Street Light Rail Project),Light rail platform,"Painted steel, stainless steel,   steel on painted steel, concrete",Public Display,Downtown Platform,3rd and 20th St.,,District 10,Department Data,,,37.760471,-122.388618,POINT (-122.388618 37.760471),55,2,9,26
1916,"Mora, Joseph Jacinto",Bronze,Bronze,Golden Gate Park,Collection of the City and County of San Francisco; Gift of E.J. Molora and C.J. Cobrian,1916.1.a-c,Miguel Cervantes (1547-1616),156  x 150  x 132 in.,Bronze on Stone,Public Display,Near John F. Kennedy Dr. Drive,Hagiwara Tea Garden Drive,,District 1,Department Data,,,37.7703537,-122.4666711,POINT (-122.4666711 37.7703537),9,8,4,12
1989,"Heavenston, Martha","ceramic tile, Cement, plastic mixture, polyurethane foam, plastic","ceramic tile, cement, plastic mixture, polyurethane foam, and fiberglass cloth",Gene Friend Recreation Center,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Gene Friend Recreation Center,1989.25.g,A World View [cactus],62 x 35 x 27 in.,"ceramic tile, cement, plastic mixture, polyurethane foam, and fiberglass cloth on concrete",Public Display,Playground,"270 6th St, San Francisco, CA 94103",,District 6,Automation,1,range_interpolation,37.778565,-122.406,POINT (-122.406 37.778565),32,1,10,34
2007,"Saulls, Vicki",Concrete,Cast concrete aggregate,Koret Children's Quarters,Collection of the City and County of San Francisco; Commissioned by the San Francsisco Arts Commission for Koret Children's Quarters,2007.34.1-5,Untitled [group of animals],Various - see child records,Cast concrete aggregate,Public Display,,Martin Luther King Jr. Dr. & Bowling Green Dr.,,District 5,Department Data,,,37.7683778,-122.4571623,POINT (-122.4571623 37.7683778),9,7,11,12
2014,"Melchert, Jim",Ceramic Tile,Ceramic Tile Mosaic,Terminal 1,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission and the Airport Commission for the San Francisco International Airport,2016.22.a-x,Riven / River,71 x 166 in.,Ceramic Tile Mosaic on wood,SFO,Departure Level End of Hall,Secure Connector,,SFO,Department Data,,,37.62207,-122.38366,POINT (-122.38366 37.62207),,,,
1996,"Donahue, Scott","Glass, concrete, steel","Glass, fiber-reinforced concrete, steel",SFPD   Taraval Station,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Taraval Police Station,1996.3,"Kate, Allan, Javier, Ting, Sloanie",,"Glass, fiber-reinforced concrete, steel",City Agency,Community Room entrance,"2345 24th Ave, San Francisco, CA 94116",,District 4,Automation,1,parcel,37.743724,-122.481369,POINT (-122.481369 37.743724),40,10,7,35
2006,"Margrill, Anita and Nagasawa, Nobuho",Steel,"Stainless steel,   steel",3rd Street Light Rail,Collection of the City and County of San Francisco; Commissioned  by the San Franciso Arts Commission for the 3rd Street Light Rail Project,2007.30.1-3,Untitled (Third Street Light Rail Project),480 x 36 x 36 in.,"Stainless steel,   steel on painted steel",Public Display,Bayshore Blvd. And Arleta Ave.,"Bayshore Blvd. and Arleta Ave., San Francisco, CA",,District 10,,,,,,,,,,
2015,"Galloway, Stephen","Glass, plastic",Glass with polyester film interlayer,San Francisco General Hospital,Collection of the City and County of San Francisco,2016.4.a-c,Redbud Redux Suite,,Glass with polyester film interlayer,City Agency,Acute Care Unit Floor 4,1001 Portrero Avenue,,District 10,Department Data,,,37.755652,-122.4053538,POINT (-122.4053538 37.755652),54,3,9,20
1982,"Potts, Don","wood, Wood, Glass","wood, glass",City Hall,Collection of the City and County of San Francisco; Purchased by the San Francisco Arts Commission for the San Francisco International Airport,1985.40.1-2,Hallidie Building; San Francisco Victorian,50  x 38  x 26 in.,"Maple, basswood, plexiglass on wood",Public Display,South Light Court,"1 Dr Carlton B Goodlett Pl, San Francisco, CA 94102",,District 6,Automation,1,parcel,37.779324,-122.418817,POINT (-122.418817 37.779324),21,4,10,36
2002,"Murrill, Gwynn",Bronze,Cast bronze,San Francisco Zoo,Collection of the City and County of San Francisco; Purchased by the San Francisco Arts Commission for the San Francisco Zoo,2002.6,Tiger II,43  x 81  x 31 in.,Cast bronze,Public Display,Main Entrance,"Sloat Blvd. at Great Hwy., San Francisco, CA",,District 7,,,,,,,,,,
2006,"Margrill, Anita and Nagasawa, Nobuho",Steel,Stainless steel,3rd Street Light Rail,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Third Street Light Rail Project,2007.9.1,Untitled (Pole-mounted sculpture),480 x 36 x 36 in.,Stainless steel on painted steel,Public Display,3Rd And Mariposa St.,"3rd St and Mariposa St, San Francisco, CA 94107",,District 10,Automation,1,intersection,37.764322,-122.388851,POINT (-122.388851 37.764322),34,2,9,26
1983,"Kozloff, Joyce","Ceramic Tile, glass",Ceramic tile and glass,Terminal 1,Purchased by the San Francisco Arts Commission for the San Francisco International Airport; Collection of the City and County of San Francisco,1984.7,"Bay Area Victorian, Bay Area Deco, Bay Area Funk",10' H X 51' W overall (3 panels),Ceramic tile and glass,SFO,Departures,BA/B,,SFO,Department Data,,,37.62207,-122.38366,POINT (-122.38366 37.62207),,,,
1941,"Olmsted, Jr., Frederick Law","Fresco, Paint, plaster","Fresco, paint, plaster",CCSF  Ocean Campus,Collection of the City and County of San Francisco; Work Progress Adminstration,1942.14.a,Education (Theory and Science),136  x 186 1/2 in.,"Fresco, paint, plaster",Public Display,"Science Hall Main Entrance Stairwell, North Wall","50 Phelan Ave, San Francisco, CA 94112",,District 7,Automation,1,range_interpolation,37.724311,-122.452194,POINT (-122.452194 37.724311),95,9,8,41
1995,Joesam.,Steel,#836   steel,Tenderloin Recreation Center,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Tenderloin Children's Recreation Center,1995.7.b,Folks in the 'Hood [running boy],50 x 72 x 1 in.,#836   steel on steel fence,Public Display,Front Fence,"570 Ellis St, San Francisco, CA 94109",,District 6,Automation,1,parcel,37.784672,-122.415597,POINT (-122.415597 37.784672),20,5,10,36
2011,"Sowers, Charles","Mixed media, glass, steel","Mixed media; Installation comprised of a glass case, steel levers, mechanical butterflies, motors, and custom electronics",Terminal 2,Commissioned by the San Francisco Arts Commission and the Airport Commission for San Francisco International Airport,2011.9,Butterfly Wall,144  x 150  x 12 in.,"Mixed media; Installation comprised of a glass case, steel levers, mechanical butterflies, motors, and custom electronics",SFO,Departures Children'S Play Area,BA/D,,SFO,Department Data,,,37.62207,-122.38366,POINT (-122.38366 37.62207),,,,
1995,"Scuri, Vicki","Concrete, tile",Cast concrete and tile,Sherriff's Facility,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Sheriff's Facility,1995.16,Sheriff Star Plaza,"18"" pavers throughout exterior entrance and interior lobby",Cast concrete and tile,City Agency,Sidewalk and Lobby,"425 7th St, San Francisco, CA 94103",,District 6,Automation,1,range_interpolation,37.77499,-122.405441,POINT (-122.405441 37.77499),32,1,10,34
1934,"Hesthal, William",Fresco,Fresco,Coit Tower,Collection of the City and County of San Francisco; Commissioned by the Public Works of Art Project for Coit Tower,1934.3,Railroad and Shipping,120 x 120 in.,Fresco,Public Display,1St Floor,1 Telegraph Hill Blvd.,,District 3,Department Data,,,37.8023949,-122.4058222,POINT (-122.4058222 37.8023949),18,6,3,23
1934,"Wight, Clifford",Fresco,Fresco,Coit Tower,Collection of the City and County of San Francisco; Commissioned by the Public Works of Art Project for Coit Tower,1934.4.b,Surveyor,120 x 48 in.,Fresco,Public Display,1St Floor,"1 Telegraph Hill Blvd, San Francisco, CA 94133",,District 3,Automation,1,parcel,37.802312,-122.405884,POINT (-122.405884 37.802312),18,6,3,23
2011,Wowhaus,"Glass mosaic, concrete, steel","Glass mosaic, concrete and steel",Ortega Library,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the San Francisco Public Library Ortega Branch,2011.130.a-b,Abundance,variable,"Glass mosaic, concrete and steel",Public Display,Main Entrance Courtyard,"3223 Ortega St, San Francisco, CA 94116",,District 4,Automation,1,parcel,37.750995,-122.498261,POINT (-122.498261 37.750995),39,10,7,35
1886,"Conrads, Carl H.",Granite,Granite,Golden Gate Park,Collection of the City and County of San Francisco; Gift of the Major General C.W. Callum,1886.1,General Henry W. Halleck (1815-1872),190  x 72  x 72 in.,Granite on granite,Public Display,Near Tennis Courts,John F. Kennedy Drive,,District 5,Department Data,,,37.76904,-122.4835193,POINT (-122.4835193 37.76904),9,8,4,12
2006,"Hayes, Frederick, JoeSam and Washington, Horace",,,3rd Street Light Rail,Collection of the City and County of San Francisco; Commissioned by the San Franciso Arts Commission for the Third Street Light Rail Project,2007.20.3.a-m,Untitled (Paving inserts),Varies,concrete,Public Display,3Rd St. Between Kirkwood And La Salle Ave.,"3rd St and La Salle Ave, San Francisco, CA 94124",,District 10,Automation,1,intersection,37.73717,-122.389864,POINT (-122.389864 37.73717),86,2,9,1
1987,"Kirkland, Larry","Steel, Aluminum","Stainless steel cable, painted aluminum tubing, sheeting and screening",Terminal 1,Purchased by the San Francisco Art Commission for the San Francisco International Airport,1987.16,Flight Patterns,"264"" H X 276"" W X 756"" D","Stainless steel cable, painted aluminum tubing, sheeting and screening",SFO,Departures,BA/C,,SFO,Department Data,,,37.62207,-122.38366,POINT (-122.38366 37.62207),,,,
1983,"Tamayo, Rufino",steel,Paint on steel,International Terminal,Purchased by the San Francisco Art Commission for the San Francisco International Airport,1984.1,"Conquest of Space, 1983 DUP","32' H X 12' W X 3/8"" D",Paint on steel on paper,SFO,Exterior,Departures,,SFO,Department Data,,,37.62207,-122.38366,POINT (-122.38366 37.62207),,,,
2018,"Rosenberg, Leah",,,International Terminal,Collection of the City and County of San Francisco,,,,,SFO,Gate 96,BA/G,,SFO,Department Data,,,37.62207,-122.38366,POINT (-122.38366 37.62207),,,,
1996,"Beldner, Ray",Steel,Stainless steel mesh over steel armature with photo-etched plaques,MUNI terminal,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Ocean Beach Terminal Project,1996.1.2,Playland Revisited [Rooster],186 x 96 x 4 1/2 in.,Stainless steel mesh over steel armature with photo-etched plaques,Public Display,Ne Intersection Corner,"Cabrillo St and La Playa St, San Francisco, CA 94121",,District 1,Automation,1,intersection,37.773258,-122.510037,POINT (-122.510037 37.773258),8,8,4,29
2003,"Rodriguez, Isis",Ceramic Tile,Glazed ceramic tile,Parque Ninos Unidos,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Parque Ninos Unidos,2005.11.d,Los Ninos del Sol,25 x 36 in.,Glazed ceramic tile on cement,Public Display,23Rd St. Entrance,"23rd St and Treat Ave, San Francisco, CA 94110",,District 9,Automation,0.8,intersection,37.754165,-122.413141,POINT (-122.413141 37.754165),53,3,2,20
